KEY,FREQ,CURRENCY,CURRENCY_DENOM,EXR_TYPE,EXR_SUFFIX,TIME_PERIOD,OBS_VALUE
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-02-22,1.1008
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-02-23,1.0921
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-02-24,1.0914
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-02-25,1.0935
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-02-26,1.0929
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-02-29,1.0914
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-03-01,1.086
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-03-02,1.0845
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-03-03,1.084
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-03-04,1.0898
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-03-07,1.0962
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-03-08,1.0952
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-03-09,1.0978
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-03-10,1.0941
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-03-11,1.0948
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-03-14,1.0969
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-03-15,1.0954
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-03-16,1.096
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-03-17,1.0959
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-03-18,1.0919
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-03-21,1.0916
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-03-22,1.0887
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-03-23,1.0894
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-03-24,1.0875
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-03-29,1.0915
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-03-30,1.0913
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-03-31,1.0931
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-01,1.0946
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-04,1.0919
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-05,1.0892
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-06,1.0887
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-07,1.0884
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-08,1.0874
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-11,1.0877
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-12,1.0874
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-13,1.0887
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-14,1.0878
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-15,1.0919
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-18,1.0916
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-19,1.0922
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-20,1.0939
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-21,1.0989
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-22,1.0991
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-25,1.0973
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-26,1.1
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-27,1.0998
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-28,1.0974
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-29,1.0984
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-02,1.0999
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-03,1.0977
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-04,1.0993
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-05,1.1018
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-06,1.107
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-09,1.1053
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-10,1.1079
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-11,1.1099
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-12,1.1063
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-13,1.1024
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-16,1.1059
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-17,1.108
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-18,1.1086
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-19,1.1089
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-20,1.1123
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-23,1.1105
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-24,1.1079
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-25,1.1049
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-26,1.1075
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-27,1.1068
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-30,1.1058
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-31,1.1044
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-01,1.1055
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-02,1.1062
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-03,1.105
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-06,1.1051
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-07,1.0979
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-08,1.0942
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-09,1.0916
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-10,1.0885
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-13,1.0888
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-14,1.0832
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-15,1.0817
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-16,1.0812
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-17,1.0818
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-20,1.0884
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-21,1.085
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-22,1.083
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-23,1.0876
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-24,1.0808
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-27,1.0736
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-28,1.0845
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-29,1.0854
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-30,1.0867
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-01,1.0835
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-04,1.0839
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-05,1.0837
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-06,1.0821
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-07,1.082
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-08,1.0855
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-11,1.0867
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-12,1.0904
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-13,1.0909
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-14,1.09
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-15,1.0899
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-18,1.0869
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-19,1.0877
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-20,1.0882
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-21,1.0872
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-22,1.086
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-25,1.0839
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-26,1.087
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-27,1.0928
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-28,1.0892
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-29,1.0823
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-08-01,1.0807
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-08-02,1.081
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-08-03,1.0845
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-08-04,1.0834
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-08-05,1.0852
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-08-08,1.0883
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-08-09,1.0899
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-08-10,1.0923
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-08-11,1.0859
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-08-12,1.0888
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-08-15,1.0893
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-08-16,1.0849
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-08-17,1.0863
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-08-18,1.0853
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-08-19,1.0852
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-08-22,1.0886
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-08-23,1.0896
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-08-24,1.0891
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-08-25,1.0905
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-08-26,1.0933
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-08-29,1.0937
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-08-30,1.0951
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-08-31,1.0957
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-09-01,1.0978
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-09-02,1.0959
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-09-05,1.0925
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-09-06,1.0923
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-09-07,1.0891
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-09-08,1.0917
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-09-09,1.0969
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-09-12,1.0935
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-09-13,1.0925
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-09-14,1.0945
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-09-15,1.0941
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-09-16,1.0941
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-09-19,1.0955
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-09-20,1.0943
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-09-21,1.0883
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-09-22,1.0867
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-09-23,1.0887
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-09-26,1.0905
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-09-27,1.088
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-09-28,1.0891
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-09-29,1.0876
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-09-30,1.0876
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-10-03,1.0918
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-10-04,1.0949
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-10-05,1.0959
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-10-06,1.0942
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-10-07,1.0946
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-10-10,1.096
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-10-11,1.0938
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-10-12,1.0906
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-10-13,1.0904
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-10-14,1.0889
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-10-17,1.0872
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-10-18,1.0886
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-10-19,1.0854
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-10-20,1.0852
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-10-21,1.0825
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-10-24,1.0821
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-10-25,1.0848
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-10-26,1.0838
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-10-27,1.0838
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-10-28,1.0855
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-10-31,1.082
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-11-01,1.0823
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-11-02,1.0787
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-11-03,1.0787
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-11-04,1.0774
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-11-07,1.0789
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-11-08,1.0778
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-11-09,1.0793
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-11-10,1.0762
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-11-11,1.0732
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-11-14,1.0739
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-11-15,1.0758
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-11-16,1.0738
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-11-17,1.0737
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-11-18,1.0711
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-11-21,1.0727
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-11-22,1.073
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-11-23,1.0731
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-11-24,1.0727
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-11-25,1.0736
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-11-28,1.0751
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-11-29,1.0752
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-11-30,1.0803
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-12-01,1.0764
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-12-02,1.0751
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-12-05,1.0797
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-12-06,1.0833
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-12-07,1.0834
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-12-08,1.0853
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-12-09,1.0756
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-12-12,1.0772
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-12-13,1.0742
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-12-14,1.0747
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-12-15,1.0733
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-12-16,1.0751
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-12-19,1.0709
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-12-20,1.0687
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-12-21,1.0689
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-12-22,1.0706
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-12-23,1.0711
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-12-27,1.0754
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-12-28,1.0714
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-12-29,1.0714
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-12-30,1.0739
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-01-02,1.0711
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-01-03,1.0702
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-01-04,1.0707
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-01-05,1.0704
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-01-06,1.0725
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-01-09,1.0721
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-01-10,1.0737
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-01-11,1.0721
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-01-12,1.0742
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-01-13,1.0728
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-01-16,1.0709
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-01-17,1.0712
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-01-18,1.0706
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-01-19,1.0729
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-01-20,1.0727
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-01-23,1.0727
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-01-24,1.0738
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-01-25,1.0732
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-01-26,1.0693
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-01-27,1.0689
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-01-30,1.0669
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-01-31,1.0668
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-02-01,1.068
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-02-02,1.069
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-02-03,1.0695
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-02-06,1.067
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-02-07,1.0658
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-02-08,1.0637
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-02-09,1.0672
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-02-10,1.0669
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-02-13,1.0673
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-02-14,1.0659
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-02-15,1.0652
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-02-16,1.0647
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-02-17,1.0637
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-02-20,1.065
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-02-21,1.0639
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-02-22,1.0642
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-02-23,1.0663
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-02-24,1.0649
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-02-27,1.0664
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-02-28,1.0648
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-03-01,1.0647
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-03-02,1.0651
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-03-03,1.0675
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-03-06,1.0694
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-03-07,1.073
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-03-08,1.0702
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-03-09,1.0709
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-03-10,1.0743
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-03-13,1.0749
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-03-14,1.0726
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-03-15,1.0715
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-03-16,1.0695
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-03-17,1.0698
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-03-20,1.072
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-03-21,1.075
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-03-22,1.0714
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-03-23,1.07
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-03-24,1.0718
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-03-27,1.0713
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-03-28,1.0693
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-03-29,1.0712
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-03-30,1.0698
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-03-31,1.0696
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-04-03,1.0682
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-04-04,1.0673
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2017-04-05,1.0708
