DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,ACTIVITY,ADJUSTMENT,TRANSFORMATION,TIME_HORIZ,METHODOLOGY,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,BASE_PER
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2021-01,97.08847,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2012-04,100.7579,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2012-05,100.5473,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2015-07,98.95439,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2015-08,98.88419,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2015-09,98.89336,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2015-10,98.96812,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2015-11,99.03981,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2014-06,100.3748,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2014-07,100.5295,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2014-08,100.6375,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2007-06,105.328,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2007-07,105.3344,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2013-04,96.00954,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2013-05,96.34357,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2013-06,96.73316,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2013-07,97.16565,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2013-08,97.62074,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2013-09,98.08184,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2013-10,98.52094,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2013-11,98.93593,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2013-12,99.32426,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2014-01,99.68606,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2014-02,100.0145,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2014-03,100.3172,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2014-04,100.5966,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2014-05,100.8602,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2014-06,101.1183,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2014-07,101.3767,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2014-08,101.6491,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2014-09,101.9356,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2014-10,102.2271,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2007-08,105.2721,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2007-09,105.1303,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2007-10,104.8929,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2007-11,104.5397,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2007-12,104.0632,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2008-01,103.4715,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2008-02,102.7719,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2008-03,101.9666,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2008-04,101.0643,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2021-05,101.4394,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2021-06,102.0024,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2021-07,102.4123,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2021-08,102.6715,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2021-09,102.7826,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2021-10,102.7418,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2021-11,102.5522,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2021-12,102.2478,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2022-01,101.8524,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2022-02,101.3914,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2022-03,100.9176,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2022-04,100.4841,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2022-05,100.1016,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2022-06,99.76748,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2022-07,99.52493,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2022-08,99.40904,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2022-09,99.3983,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2022-10,99.45935,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2022-11,99.55051,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2022-12,99.6257,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2023-01,99.65533,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2023-02,99.62536,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2023-03,99.5489,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2023-04,99.46345,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2023-05,99.38541,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2023-06,99.32544,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2023-07,99.27602,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2023-08,99.23169,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2023-09,99.20998,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2023-10,99.2246,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2023-11,99.25987,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2023-12,99.29262,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2024-01,99.30789,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2024-02,99.30054,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2024-03,99.27169,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2024-04,99.22745,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2024-05,99.17867,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2024-06,99.15045,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2024-07,99.17239,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2024-08,99.26164,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2024-09,99.41756,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2019-05,96.61588,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2019-06,97.0212,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2019-07,97.50018,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2019-08,98.07059,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2019-09,98.67354,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2019-10,99.28024,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2000-01,104.968,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2000-02,105.9225,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2000-03,106.4607,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2000-04,106.5442,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2000-05,106.2867,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2000-06,105.8116,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2000-07,105.1819,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2000-08,104.3675,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2019-11,99.79719,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2019-12,100.1866,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2020-01,100.3988,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2020-02,100.4557,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2020-03,98.05936,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2020-04,74.87213,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2020-05,88.39173,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2020-06,98.30484,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2020-07,100.5985,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2020-08,100.6624,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2020-09,100.5156,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2020-10,100.3003,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2020-11,100.0434,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2020-12,99.84711,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2021-01,99.78458,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2021-02,99.91706,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2021-03,100.2528,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2021-04,100.6911,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2021-05,101.2784,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2021-06,101.9344,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2021-07,102.5029,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2021-08,102.8658,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2021-09,103.0093,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2021-10,102.9902,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2021-11,102.8569,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2021-12,102.5974,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2022-01,102.2418,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),TUR,M,LI,IX,_Z,AA,IX,_Z,H,2022-02,101.8551,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2002-12,96.86126,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2003-01,96.85986,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2003-02,96.90276,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2003-03,97.00337,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2003-04,97.16609,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2003-05,97.37344,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2003-06,97.6078,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2003-07,97.85473,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2003-08,98.1112,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2003-09,98.3695,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2003-10,98.61591,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2003-11,98.84426,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2003-12,99.03822,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2004-01,99.19395,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2004-02,99.3189,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2004-03,99.41766,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2004-04,99.50066,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2004-05,99.57429,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2004-06,99.64981,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2004-07,99.74355,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2004-08,99.86341,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2004-09,100.0127,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2004-10,100.1737,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2004-11,100.3184,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2004-12,100.433,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2012-03,97.50568,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2012-04,97.08712,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2012-05,96.67697,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2012-06,96.2874,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2012-07,95.92184,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2012-08,95.60829,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2012-09,95.37904,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2012-10,95.23616,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2012-11,95.1802,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2012-12,95.20937,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2013-01,95.32225,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2013-02,95.49561,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2013-03,95.72723,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2026-05,100.607,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2026-06,100.4328,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2014-11,102.5168,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2014-12,102.8011,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2015-01,103.0563,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2015-02,103.2434,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2015-03,103.3422,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2015-04,103.3414,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2015-05,103.2602,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2015-06,103.1346,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2015-07,103.0004,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2015-08,102.8795,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2015-09,102.7723,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2015-10,102.6562,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2015-11,102.4981,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2015-12,102.2703,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2016-01,101.9642,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2016-02,101.6097,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2016-03,101.2428,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2016-04,100.8993,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2016-05,100.5997,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2016-06,100.3657,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2016-07,100.2121,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2016-08,100.1537,A,0,2,
OECD.SDD.STES:DSD_STES@DF_CLI(4.1),ESP,M,LI,IX,_Z,AA,IX,_Z,H,2016-09,100.1805,A,0,2,
